DRE,Ano,MÊS,FORNECEDOR,PC,CATEGORIA,QUANTIA,DESCRIÇÃO,Data,TIPO LANÇAMENTO
CPV,2023,AGOSTO,ATACADAO,OUTROS,OUTROS,798.1,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,AURORA,COMIDA,FRIOS,207.71,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,AURORA,COMIDA,FRIOS,230.46,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,AURORA,COMIDA,FRIOS,396.26,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,AURORA,COMIDA,FRIOS,583,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,BAHAMAS,OUTROS,OUTROS,435,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,BAHAMAS,OUTROS,OUTROS,544.43,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,BAHAMAS,OUTROS,OUTROS,729.9,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,BRF,COMIDA,FRIOS,390.32,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CHUA,COMIDA,MASSA,230.44,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CHUA,COMIDA,PAO,41.52,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CHUA,COMIDA,PAO,151.96,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CHUA,COMIDA,PAO,296.83,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CHUA,COMIDA,TEMPERO,159.82,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CIACARNE,COMIDA,FRIOS,199.09,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CIACARNE,COMIDA,FRIOS,202.31,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,AGUA,16.71,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,CERVEJA,158.12,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,CERVEJA,299.08,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,CERVEJA,316.26,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,CERVEJA,483.11,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,ENERGETICO,21.13,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,ENERGETICO,71.98,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,24.31,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,169.95,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,319.21,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,330.22,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,330.53000000000003,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,344.99,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,433.51,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,465.7,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,658.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,696.99,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,REFRIGERANTE,2469.02,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,SUCO,15.59,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,SUCO,48.61,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,SUCO,55.760000000000005,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COCA-COLA,BEBIDAS,SUCO,463.54,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COMERCIAL DE ALIMENTOS,LIMPEZA,LIMPEZA,276.53,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,COMERCIAL DE ALIMENTOS,SOBREMESA,BALA,63,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CONGEBRAS,COMIDA,CONGELADA,508.84,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,CONGEBRAS,COMIDA,CONGELADA,572.42,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,DVL,SOBREMESA,CHOCOLATE,146.71,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,DVL,SOBREMESA,CHOCOLATE,277.4,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,ÉPOCA,HIGIENE,HIGIENE,664.64,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,ÉPOCA,OUTROS,OUTROS,998.67,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,ÉPOCA,OUTROS,OUTROS,1106.92,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,FARTURA,COMIDA,GRAO,70.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,FARTURA,COMIDA,GRAO,113.4,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,FARTURA,COMIDA,GRAO,156.3,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,FARTURA,COMIDA,GRAO,159.6,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,G.PETROPOLIS,BEBIDAS,AGUA,17.63,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,G.PETROPOLIS,BEBIDAS,CERVEJA,127.88,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,G.PETROPOLIS,BEBIDAS,CERVEJA,133.7,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,G.PETROPOLIS,BEBIDAS,CERVEJA,246.22,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,JF DISTRIBUIDORA,BEBIDAS,CERVEJA,224.45,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,JF DISTRIBUIDORA,BEBIDAS,VINHO,177.24,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,MB DISTRIBUIDORA,SOBREMESA,BALA,98.24,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,MB DISTRIBUIDORA,SOBREMESA,CHOCOLATE,275.81,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,NESTLE,SOBREMESA,CHOCOLATE,88.75,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,NESTLE,SOBREMESA,CHOCOLATE,141.92,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,NESTLE,SOBREMESA,CHOCOLATE,196.37,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,NESTLE,SOBREMESA,CHOCOLATE,340.43,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,NSG,COMIDA,PAO,65,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PEPSICO,COMIDA,BISCOITO,252.68,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PEPSICO,COMIDA,BISCOITO,264,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PHILIP MORRIS,CIGARRO,IMPORTADO,499.46,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PHILIP MORRIS,CIGARRO,IMPORTADO,500.73,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PIF-PAF,COMIDA,CONGELADA,115.68,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PIF-PAF,COMIDA,CONGELADA,152.44,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PIF-PAF,COMIDA,CONGELADA,447.06,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PIF-PAF,COMIDA,CONGELADA,495.85,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,PIF-PAF,COMIDA,CONGELADA,574.67,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,92.4,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,94,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,146.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,177.1,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,228,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,255,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,PINGA,540,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,SUCO,70,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,SUCO,146.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,VINHO,117,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,VINHO,141,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,BEBIDAS,VINHO,230,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,ARTIGO PARA FUMO,60,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,FUMO,57,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,PALHA,940,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,PALHA,1011,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,PALHA,1070,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,CIGARRO,PARAGUAI,1250,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,BISCOITO,41,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,BISCOITO,57,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,CONGELADA,36,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,CONGELADA,105,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,CONGELADA,250,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,ENLATADA,286,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,30,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,36,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,51.9,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,62,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,82,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,114.2,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,229,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,FRIOS,500,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,LEGUME,130,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,OVOS,240,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,OVOS,385,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,OVOS,995,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,PAO,18.4,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,PAO,53.6,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,PAO,66.8,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,PAO,71.2,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,TEMPERO,32,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,TEMPERO,38,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,COMIDA,TEMPERO,75.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,LIMPEZA,LIMPEZA,192,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,LIMPEZA,LIMPEZA,196.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,LIMPEZA,LIMPEZA,438,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,LIMPEZA,LIMPEZA,468.9,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,OUTROS,CARVAO,150,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,OUTROS,CHIP,231.25,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,34,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,70,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,76,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,82,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,111,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,182,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,227,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,DOCE,278,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,S/N,SOBREMESA,SORVETE,896.24,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,SOUZA CRUZ,CIGARRO,NACIONAL,4071.88,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,SOUZA CRUZ,CIGARRO,NACIONAL,11541.78,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,SOUZA CRUZ,CIGARRO,NACIONAL,12244.59,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,82.5,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,99.95,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,383.72,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,437.82,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,643.72,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,789,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,818.11,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,978.89,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,1046.82,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,1151.94,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,1320.46,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,1424.51,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,2547.55,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,2653.78,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,2704.79,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,CERVEJA,3704.45,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,REFRIGERANTE,22.33,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,REFRIGERANTE,61.11,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,TARUMA,BEBIDAS,REFRIGERANTE,298.27,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,VILA NOVA,HIGIENE,HIGIENE,614.33,,2023-08-01 00:00:00,SAÍDA
CPV,2023,AGOSTO,VILA NOVA,OUTROS,OUTROS,534.06,,2023-08-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,,COMIDA,BISCOITO,47,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,,COMIDA,FRIOS,30,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,,COMIDA,LEGUME,30,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,,COMIDA,TEMPERO,32,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,3 CORAÇÕES,BEBIDAS,CAFÉ,280,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ALMAIS,BEBIDAS,AGUA,416.57,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ARCOM,SOBREMESA,CHOCOLATE,443.51,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ATACADAO,OUTROS,OUTROS,1285.71,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,AURORA,COMIDA,CONGELADA,488.28,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,AURORA,COMIDA,FRIOS,260.76,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,AURORA,COMIDA,FRIOS,343.27,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,AURORA,COMIDA,FRIOS,571.46,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,BAHAMAS,OUTROS,OUTROS,736.02,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,BRF,COMIDA,CONGELADA,861.13,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CHUA,COMIDA,MASSA,343.61,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CHUA,COMIDA,PAO,369.84,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CHUA,COMIDA,TEMPERO,467.8,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CIACARNE,COMIDA,FRIOS,190.59,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CIACARNE,COMIDA,FRIOS,207.79,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,CERVEJA,92.02,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,216.14,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,259.36,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,367.41,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,432.27,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,443.53,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,540.64,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,604.38,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,629.64,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,633.69,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,641.94,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,683.74,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,1482.74,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,REFRIGERANTE,2097.05,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,SUCO,160.08,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,COCA-COLA,BEBIDAS,SUCO,547.34,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,CONGEBRAS,COMIDA,CONGELADA,1808.96,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,DOMITH,OUTROS,OUTROS,81.41,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,DVL,SOBREMESA,CHOCOLATE,290.87,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ÉPOCA,BEBIDAS,VINHO,771.03,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ÉPOCA,HIGIENE,HIGIENE,764.82,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ÉPOCA,OUTROS,OUTROS,964.7,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,ÉPOCA,OUTROS,OUTROS,1307.54,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,FARTURA,COMIDA,GRAO,107.7,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,FARTURA,COMIDA,GRAO,235.7,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,G.PETROPOLIS,BEBIDAS,CERVEJA,24,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,G.PETROPOLIS,BEBIDAS,CERVEJA,219.9,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,JF DISTRIBUIDORA,BEBIDAS,CERVEJA,181.2,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,JF DISTRIBUIDORA,BEBIDAS,CERVEJA,223.13,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,JF DISTRIBUIDORA,BEBIDAS,ENERGETICO,83.86,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,M DIAS BRANCO,COMIDA,BISCOITO,129.78,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,MB DISTRIBUIDORA,SOBREMESA,CHOCOLATE,176.7,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,NESTLE,SOBREMESA,CHOCOLATE,122.53,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,NESTLE,SOBREMESA,CHOCOLATE,283.16,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,NESTLE,SOBREMESA,CHOCOLATE,305.21,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,NSG,COMIDA,PAO,41.3,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PACA LUZ,SOBREMESA,BALA,329.82,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PEPSICO,COMIDA,BISCOITO,137.72,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PEPSICO,COMIDA,BISCOITO,343.84,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PHILIP MORRIS,CIGARRO,IMPORTADO,457.05,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PHILIP MORRIS,CIGARRO,IMPORTADO,826.83,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,131.8,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,185.83,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,261.57,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,264.61,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,333.83,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,PIF-PAF,COMIDA,CONGELADA,367.43,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,RIVELLI,COMIDA,CONGELADA,373.24,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,PINGA,250,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,PINGA,273.2,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,PINGA,277.2,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,PINGA,375,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,SUCO,275.5,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,SUCO,375,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,BEBIDAS,VINHO,218,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,CIGARRO,PALHA,2209,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,CIGARRO,PARAGUAI,1300,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,COMIDA,BISCOITO,88.35,,2023-12-01 00:00:00,SAÍDA
CPV,2023,DEZEMBRO,S/N,COMIDA,CONGELADA,96,,2023-12-01 00:00:00,SAÍDA
